Date Time,T (degC),feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13
2009-01-01 00:00:00,6.236203565420874,0.03142918568673425,0.6420316461542878,0.0516817211686077,0.10312386883593261,0.6981617140197451,0.16893506307216455,0.5325894325515859,0.7072386343133986,0.20788625514602732,0.18513292883861965,0.05784267656339637,0.7582631959290226,0.03158614482564204
2009-01-01 00:10:00,23.521429192297486,0.6364104112637804,0.08413996499504883,0.531354631568148,0.9025529066795667,0.5360963663441204,0.2785903390319586,0.05182353682242691,0.15253904291426135,0.026532203873819715,0.5419009473783581,0.9691026301408113,0.02458691645880151,0.9362122462436898
2009-01-01 00:20:00,16.959818254342153,0.3143559810763267,0.16162871409461377,0.5406351216101065,0.5052523724478571,0.30952761628632774,0.17701048427674682,0.3366042781939206,0.5762883601668132,0.18143543508979731,0.8729458358764083,0.8837858849634257,0.022123551528997254,0.05197128365147241
2009-01-01 00:30:00,12.959754525911098,0.5085706911647028,0.8985541885270792,0.6374299014982066,0.8264574661077416,0.8137950197069487,0.08870253375705561,0.13441467693897424,0.6067150463828559,0.5830415609696922,0.7322248864095612,0.927752283195213,0.32361021914954125,0.5412963353010705
2009-01-01 00:40:00,-0.31944078672690446,0.907566473926093,0.6064290596595899,0.7260913337226615,0.32004960103061175,0.6847311725538793,0.12063587110060081,0.06337497047276774,0.424130671302386,0.42142455059249795,0.8065611478614497,0.9949078226464353,0.48864319040466575,0.7090605194509164
2009-01-01 00:50:00,-0.3201643899139206,0.24929222914887494,0.009197051616629648,0.9758520794625346,0.8955232284962005,0.1626169393448913,0.46077876803272577,0.9899602323899452,0.7364442356247228,0.8926717110769748,0.6587833667107174,0.1738952492194873,0.7704074178077932,0.8709691237460856
2009-01-01 01:00:00,-3.2574916349540164,0.41038292303562973,0.1014715428660321,0.5163003483011953,0.3892016787341631,0.9109271844938425,0.2063337184057925,0.32235384497472297,0.9343670147690148,0.8174435617384409,0.6922765645178525,0.39624201890265875,0.6832953766065052,0.7140869321324278
2009-01-01 01:10:00,20.985284373248057,0.7555511385430487,0.6635017691080558,0.32295647294124596,0.01083765148029836,0.822537242923169,0.36426986104807546,0.8098744458546349,0.9255685129067763,0.34181735169787597,0.8491956515653193,0.7582384757040913,0.44590270637674834,0.8017280830697918
2009-01-01 01:20:00,13.033450352296263,0.22879816549162246,0.005061583846218687,0.7951861947687037,0.9053819764192637,0.949799913291924,0.5034172708548569,0.25464065476376385,0.4508393714041321,0.2594234334312925,0.24966800885918594,0.6960206180537922,0.2736266662816659,0.33945019254280606
2009-01-01 01:30:00,16.242177333881365,0.07697990982879299,0.16080805141749865,0.2708322512620742,0.09128667678613356,0.72571950838836,0.6903948286293653,0.6815027222239293,0.11323804584075525,0.3796924081672669,0.4894249636431405,0.15389590633985506,0.9971245001577111,0.8148251137465122
2009-01-01 01:40:00,-4.382465171125927,0.289751452913768,0.5487337893665861,0.4389714207056361,0.31931363759041487,0.6134151959357899,0.039312139841098936,0.7602278598896866,0.9848411989623346,0.5902949425148077,0.22120944181960223,0.8158331249906178,0.42618130223597295,0.08011484638467514
2009-01-01 01:50:00,24.09729556485983,0.16122128725400442,0.6918951976926933,0.07845638134226596,0.9500619670508049,0.4182430362906189,0.7994103989090426,0.5956387406078443,0.8388980864459341,0.26806364082287626,0.987668007996647,0.22444057183666066,0.4513870243296755,0.8948166560605276
2009-01-01 02:00:00,19.973279224012654,0.9296976523425731,0.6519612595026005,0.02535074341545751,0.9506071469375561,0.9327284833540133,0.6279003894909078,0.47157618855015837,0.12466268120326685,0.624148907849134,0.9440593396866133,0.22381761482262308,0.16362382119166918,0.5475923761537362
2009-01-01 02:10:00,1.3701733203482847,0.808120379564417,0.22426930946055978,0.9626484146779251,0.5734378881232861,0.8660638895004084,0.08175903194887191,0.41184091414726853,0.9208418826173723,0.4094116521912404,0.0394268113685059,0.5369744228934136,0.7948095487499294,0.8172977699624937
2009-01-01 02:20:00,0.45474901621301855,0.6334037565104235,0.7121792213475359,0.8359801205122058,0.6318372121697993,0.04521867010618941,0.8735786241067772,0.3488682665429953,0.8698963620621283,0.5520471808519802,0.7055751725156885,0.5929399348417032,0.6936822257814886,0.45231828451830014
2009-01-01 02:30:00,0.5021352956030145,0.8714605901877177,0.23724908749680007,0.695974206093698,0.44844552197831977,0.026366974497252005,0.9208724005318132,0.9295291442478258,0.5188380571260721,0.4361265291353167,0.9252483174156658,0.5800862078378112,0.2207696127887604,0.643577695196525
2009-01-01 02:40:00,4.127267288786132,0.8036720768991145,0.3253996981592677,0.4089529444142699,0.29321077169806453,0.3764633668780496,0.06107795985486375,0.8306194077877291,0.5912754357449292,0.29446575954191767,0.18057534512733353,0.09148683739775487,0.0823810456158427,0.5264026609361132
2009-01-01 02:50:00,10.742692948967136,0.18657005888603584,0.7464914051180241,0.17329432007084578,0.32866454536991596,0.8105533307818329,0.2768776481472037,0.9650269106665126,0.39900270387013026,0.9484533069621567,0.5679452305526295,0.8774608626303804,0.6804993020747131,0.7315895217553319
2009-01-01 03:00:00,7.958350559263473,0.8925589984899778,0.6496328990472147,0.15643704267108605,0.6725184560770384,0.9872761293149445,0.8062012797930613,0.12429722348554473,0.05476163882203133,0.7636057941597608,0.9154882975880418,0.26560004258870606,0.6545112142811352,0.08162998203058958
2009-01-01 03:10:00,3.736874205941257,0.5393422419156507,0.8492234104941779,0.25024289816459533,0.75237452943768,0.15041689110352818,0.7482596903836584,0.7308674752036443,0.3351972416459009,0.14011317576645255,0.03394597858579884,0.12951492128280417,0.2732595269982093,0.0603520839905638
2009-01-01 03:20:00,13.355586841671384,0.8074401551640625,0.6576128923003434,0.5492266647061205,0.7915790437258485,0.5941307153521351,0.18452101935637732,0.9383404568210378,0.8028534485980114,0.8684679758979128,0.6974202672468399,0.8887480798689772,0.9508635622504104,0.24710323401014644
2009-01-01 03:30:00,-0.815184180438745,0.8960912999234932,0.5683086033354716,0.7145959227000623,0.7896181427945539,0.3808908566310215,0.2093493233367103,0.18123306616566015,0.004632023004602859,0.48743119824951364,0.29734900737255077,0.9556514982297534,0.15105789178090023,0.15954468011318834
2009-01-01 03:40:00,3.7643394560565446,0.3180034749718639,0.09367476782809248,0.6601973767177313,0.09120610304869037,0.9699143978146032,0.370472102791382,0.0664962673667775,0.3334991716911442,0.8945522268940914,0.9243961953765304,0.8621276172654506,0.4323348010426019,0.8717835665922017
2009-01-01 03:50:00,5.990855298810751,0.11005192452767676,0.3677158030594335,0.27993389694594284,0.49442030470258147,0.8421189231357087,0.4845229851910213,0.741120649290059,0.3981686935909433,0.7998552559473152,0.9710582451653678,0.8095160747248781,0.9436159201675989,0.21921398735804432
2009-01-01 04:00:00,8.682099526511077,0.22793516254194168,0.26520236768172545,0.9548652806631941,0.057558760016644284,0.8383287047111379,0.618254771530296,0.5744731131799119,0.5373956029379229,0.42521350446923345,0.9442664891134339,0.6552419806390217,0.4197273169261223,0.9758652558191313
2009-01-01 04:10:00,18.555278841790408,0.4271077886262563,0.24398964337908358,0.7378969166957685,0.5495288823237355,0.4686931597949703,0.3689136395697724,0.8418287767582721,0.9198556164127605,0.022469308320117398,0.47421421665746377,0.5508573706091393,0.6385259476640855,0.33689579177110685
2009-01-01 04:20:00,0.9902134647507921,0.8180147659224931,0.9730105547524456,0.5543540525114007,0.441530501373377,0.4148195023376652,0.4625347161331479,0.1397723766262895,0.34634599436596125,0.2686773593849461,0.8620426509893134,0.08698675991141014,0.3975943979627943,0.18211791568869928
2009-01-01 04:30:00,10.427033152408349,0.8607305832563434,0.3930977246667604,0.6117207462343522,0.8877041827582998,0.27340707193070624,0.7474709381337565,0.7952673118598902,0.3469532018962277,0.5416342146608669,0.8445493985350704,0.4084532130706987,0.27421520234867003,0.7896985071424791
2009-01-01 04:40:00,12.772437065861274,0.006952130531190703,0.8920465551771133,0.4196000624277899,0.3509150125520787,0.056375496650927115,0.0366832028905979,0.20162732004774453,0.7375012481097484,0.6334782198261473,0.31910047324325563,0.372688517012314,0.9839776479598282,0.6587077755008761
2009-01-01 04:50:00,-3.6064876184000685,0.5107473025775657,0.6311386259972629,0.24773098950115746,0.11706701642760586,0.8647223762550532,0.25243694434402075,0.1636559428657045,0.45221794088980716,0.2578876854332023,0.8289154741506773,0.2597537837603262,0.409334006315043,0.498195716453139
2009-01-01 05:00:00,13.226345557043151,0.417411003148779,0.7948113035416484,0.3559726786512616,0.14299168205283586,0.8129010091300776,0.7133495858845524,0.16426579793099294,0.22460482293998196,0.13935607407282413,0.03700763471549262,0.7234201136885849,0.8940992036791344,0.5553635509376312
2009-01-01 05:10:00,0.11572371061874587,0.22210781047073025,0.5026370931051921,0.7578461104643691,0.7615106317174722,0.9997176732861306,0.8952068376871993,0.8145747202313821,0.4524395161326934,0.8349302367992991,0.596269878482053,0.4958757350787708,0.22995460589108618,0.7192017782722638
2009-01-01 05:20:00,-3.0484522104416145,0.1198653673336828,0.5769038846263591,0.014393488629755868,0.6182180633162611,0.9966368370739054,0.5116774421156661,0.6651972206962001,0.14085702037979986,0.9844021807035521,0.23000883728770305,0.08104621590764793,0.2131047040250833,0.22845474133129873
2009-01-01 05:30:00,23.466566117599996,0.33761517140362796,0.4925176938188639,0.11607264050691624,0.10112267612279024,0.5554317056026274,0.5321134852653157,0.5230654247691193,0.1763869865062233,0.5256901823026858,0.12056688577727881,0.22018320194981134,0.03113408288451136,0.9963339160567419
2009-01-01 05:40:00,23.96896099223678,0.9429097039125192,0.1952429877980445,0.04600264202175275,0.08410680611499743,0.7689874151805105,0.10717201133977605,0.3588304841235025,0.49836777273947974,0.1716792858483035,0.07695320162920916,0.6832587636595959,0.651666825375885,0.9747931621467831
2009-01-01 05:50:00,19.251920443493834,0.32320293202075523,0.7224521152615053,0.040728802318970136,0.70096913145912,0.944765729882428,0.44741236682345464,0.8772005408131083,0.4189254495045479,0.27230732651936895,0.6962887758781398,0.07613085949030018,0.36852634372376114,0.6503256863469369
2009-01-01 06:00:00,4.138413075201121,0.5187906217433661,0.2807723624408558,0.8554605840110072,0.07276300636419353,0.8496473906774115,0.5326172664550232,0.3924451074226354,0.9148459010681,0.018390676547466733,0.33987496376806614,0.8512069140487687,0.864358249839637,0.19954245092914513
2009-01-01 06:10:00,-2.069836579808484,0.7030189588951778,0.02431596643145384,0.7036578593800237,0.8218600592903562,0.24734810174319766,0.24247050363472966,0.8165994394715771,0.3623938991166331,0.914298806560499,0.7247667715287615,0.4951465270139743,0.47320990669155716,0.6802282424312913
2009-01-01 06:20:00,15.526990795364707,0.363629602379294,0.6454722959071678,0.4741738290873252,0.7062422271564962,0.4505441353100935,0.26924323094938096,0.4391349085702184,0.5805883502780435,0.11775108289014113,0.06535634079894237,0.480586577326648,0.9681934279147217,0.07219840897917584
2009-01-01 06:30:00,8.204574812188039,0.9717820827209607,0.17711067940704894,0.09783416065100148,0.08134878064189976,0.12915941515149498,0.37728416310462265,0.3769444294249076,0.6322642879195304,0.5765164755142536,0.31529033783061033,0.5924077846595176,0.18552551570312115,0.030652502205806065
2009-01-01 06:40:00,-1.3388529546566352,0.9624472949421112,0.9404585843529143,0.49161587511683236,0.08483771408519192,0.9540510272587224,0.02007119777772637,0.46267978566960644,0.013094456588333636,0.274055220687206,0.5394912923753372,0.8246809659251492,0.8686231679556108,0.2576828885112137
2009-01-01 06:50:00,9.855307303338105,0.25178229582536416,0.9539285770025874,0.4734717707805657,0.9866395785011755,0.60617463445088,0.3220791655831783,0.3013778741641421,0.6635373720167106,0.5541780025157934,0.7907231648389635,0.34780920790219305,0.7765968527917417,0.4626229567393163
2009-01-01 07:00:00,-3.968344366543448,0.49724850589238545,0.9148643902204485,0.17320186991001518,0.3742707957561203,0.22864280550346272,0.21144800699654465,0.7476093801762511,0.17803596686975143,0.6514203883518642,0.3187525029320699,0.6780161525590636,0.770921844644052,0.8682725054083805
2009-01-01 07:10:00,22.279612062363462,0.30087830981676966,0.3701587002554444,0.43385164923797304,0.3706421470668909,0.6717006844058567,0.32749735217791465,0.5027203900924792,0.9610703174694551,0.8297418037072016,0.6258913764370091,0.5657319639957911,0.8447832281168877,0.727169069766308
2009-01-01 07:20:00,2.7633994480005075,0.2848404943774676,0.015456616528867428,0.39850473439737344,0.8127995672575026,0.6181282404578958,0.11976213181925122,0.2322126951468173,0.14866272775311296,0.2064212717606032,0.8859777482361871,0.2670282701694213,0.7610239909429989,0.742706521199981
2009-01-01 07:30:00,14.875668530619459,0.036886947354532795,0.9283185625877254,0.6158500980522165,0.9472485773838587,0.3581627180328405,0.890527280739895,0.8995745732745685,0.41462412372702373,0.010995828658480478,0.6158631881823046,0.878629986355158,0.6262203216314154,0.42549333444807536
2009-01-01 07:40:00,4.351332282682328,0.6095643339798968,0.42818414831731433,0.6350936508676438,0.9860010638228709,0.11355759219962902,0.5935924535540487,0.3838912213732114,0.08534966807864386,0.13688563006880727,0.23295947475363377,0.7974260216069281,0.13124487768238757,0.3459349925469629
2009-01-01 07:50:00,10.602040635334324,0.5026790232288615,0.9666548190436696,0.04530400977204452,0.7533781852589416,0.6715731955927996,0.6791023191444896,0.5435528611139886,0.9968742518459474,0.9000186418481051,0.02440078155653802,0.6584518346584255,0.032526179491251916,0.3710387629846027
2009-01-01 08:00:00,11.401308380298389,0.05147875124998935,0.9636199770892528,0.3746126146264712,0.37625958553091576,0.5203077009037933,0.7891712386073383,0.9064721109645469,0.5021950103312426,0.8738900775625152,0.8700988739009299,0.8505817290942419,0.9208478478156868,0.9876495637360578
2009-01-01 08:10:00,0.5456336657658112,0.27864646423661144,0.8530094554673601,0.6258599157142364,0.08350071669866876,0.7723183917356393,0.4984421989290573,0.6242379959139921,0.5953850173200438,0.5974131021703083,0.021269410850387138,0.8672942009598024,0.616650314520738,0.04010919141248248
2009-01-01 08:20:00,24.087538832936758,0.9082658859666537,0.2944488920695857,0.5031362585800877,0.7771469159274368,0.5201635011119934,0.08692028808742369,0.11689804070836407,0.06707647738842748,0.6005168604336534,0.8747016726841994,0.7083629767150348,0.7965372909761763,0.8670314961224486
2009-01-01 08:30:00,18.253984700833435,0.23956189066697242,0.38509772860192526,0.8564898411883223,0.558404249735805,0.8521815003185401,0.5371065418185478,0.9398321236134751,0.7499604703991778,0.6650366745462555,0.528937134027212,0.837013328363672,0.4815223515125501,0.5786754085723934
2009-01-01 08:40:00,23.184968246925674,0.1448948720912231,0.8511366715168569,0.658693631618945,0.4242220092469763,0.5519068387744855,0.5868411180208791,0.6277080530714179,0.20990559309558576,0.1753712786234496,0.9390676985128962,0.6974714616692836,0.11730818896239448,0.43861541918959046
2009-01-01 08:50:00,21.844820512829465,0.489452760277563,0.31692200515627766,0.1629344270814297,0.906354385094736,0.5609379715353863,0.74543947418433,0.3349056146570861,0.8980542894407137,0.9144119459249598,0.7987832357736654,0.6801407717603004,0.12518579220255044,0.7252576604151365
2009-01-01 09:00:00,12.936999364332554,0.9856504541106007,0.1694927466860925,0.07056874740042984,0.11119748230615134,0.876653602658345,0.4316595462296794,0.13927207266338726,0.20513964048200717,0.4187705248920731,0.9979341105333375,0.6186113782151843,0.6855652872289714,0.48666894142470285
2009-01-01 09:10:00,22.656227050693506,0.2420552715115004,0.5568012624583502,0.6424192782063156,0.49262510429085915,0.40348286621239704,0.12758030279556376,0.794025189270296,0.19068772066366657,0.38313852824949746,0.35071181545171015,0.7527166395576412,0.4303058948994627,0.8734232380816606
2009-01-01 09:20:00,-2.3452249384424153,0.6721355474058786,0.936154774160781,0.026511310541621813,0.011353644767419069,0.13401522845064073,0.28377590579872447,0.6200727559285135,0.03654966784809488,0.5189177052828375,0.7671882889311269,0.1586051052930737,0.20052472670033672,0.9007018640112585
2009-01-01 09:30:00,0.879485872574356,0.7616196153287176,0.696029796674973,0.5857755812734633,0.46866064199412627,0.028782676313338973,0.3630822963986351,0.5334610919763215,0.47206694510999925,0.046965966775055046,0.40193091360924216,0.8808707591989284,0.4915945467414369,0.4217209268734554
2009-01-01 09:40:00,-3.643181332683858,0.23763754399239967,0.570061170089365,0.9402302414249576,0.05630327568183735,0.755137255673619,0.6459172413316012,0.8938925830509576,0.5648411332626164,0.1662833687560794,0.47987562030390885,0.871843527745232,0.06420893707513409,0.2768277972350516
2009-01-01 09:50:00,4.75990992289793,0.7282163486118596,0.09717649377076854,0.575474177875879,0.11881791626807192,0.6203095513534647,0.5707783046689119,0.7885972112245307,0.06570863942835237,0.7380336164263704,0.6275054632183701,0.029247283034559146,0.5819714019143988,0.5923503285933622
2009-01-01 10:00:00,6.66031869068446,0.3677831327192532,0.6150072266991697,0.3881699262065219,0.11752624677710488,0.7040797680992236,0.35609672589784624,0.15167487973275118,0.7755276166950106,0.08279866792512647,0.8736771141863388,0.8258167505647627,0.26899340443509767,0.912363345616691
2009-01-01 10:10:00,3.1404709532168775,0.6323058305935795,0.9900538501042633,0.6432882184423532,0.6492103021160636,0.21296416150891073,0.9865152487929797,0.31172206779554823,0.4532888347480276,0.6031521094663882,0.9840834691992951,0.1288698674734452,0.7975591006371882,0.21066218900566658
2009-01-01 10:20:00,19.86212527455788,0.6335297107608947,0.14008401523652403,0.45825289049151663,0.7460448792654233,0.13637147558676976,0.6057748193568872,0.24848913981446574,0.52439026932758,0.24534910968132095,0.7682734138645182,0.3351188542591419,0.31036195892357377,0.6229665835634828
2009-01-01 10:30:00,5.702599800807678,0.5357746840747585,0.5183296523637367,0.5456167893159349,0.5833687650971596,0.014544665667881929,0.23722679173599448,0.743946292572677,0.44076274693822814,0.38929561404197655,0.41776678216733376,0.7435082562916078,0.4552201490818012,0.6315602200925206
2009-01-01 10:40:00,3.428035290621423,0.0902897700544083,0.8773730719279554,0.9414648087765252,0.9621725484745419,0.350587558806597,0.10178247262040374,0.03353243473577938,0.400763060875326,0.28869373677069987,0.4213570022770702,0.1607598960483082,0.011620539908100636,0.733113022415281
2009-01-01 10:50:00,11.280882494747454,0.835302495589238,0.7407686177542044,0.38610263780077425,0.37487057952370406,0.5899176868546331,0.15285913918433203,0.5698896848713165,0.5596403313082179,0.35567271646494913,0.7375823015888915,0.8179670241190622,0.07244688779455888,0.1315676851272598
2009-01-01 11:00:00,-0.7722732507571206,0.32078006497173583,0.697015740995268,0.9611905638239142,0.28571208628186073,0.3922440450997323,0.24595772838450813,0.7624586857406905,0.1552402459307125,0.7190459051842455,0.23877714576830233,0.8321341779577419,0.3924935564066848,0.7158249646820886
2009-01-01 11:10:00,19.06590942262119,0.18651851039985423,0.7024840839871093,0.9053506419560637,0.8685991281894603,0.43747492202372906,0.16068137325955567,0.8767656367617495,0.18192813049527112,0.297121715623175,0.11047411313139466,0.5074677337608362,0.4799388347171235,0.909032520665641
2009-01-01 11:20:00,-2.763480689606875,0.040775141554763916,0.35949115121975517,0.19579113478929644,0.22359583851945264,0.9041586944937484,0.18656702405130576,0.34208174871590746,0.8617856210135173,0.5664046402968972,0.35462215764077654,0.00638587171683358,0.6000205481193037,0.17968310887024197
2009-01-01 11:30:00,24.60660809801552,0.5908929431882418,0.29359184426449336,0.06936130087516545,0.9632225394406113,0.34825546702330035,0.2850951686938471,0.8212573046720129,0.9461154621336327,0.47605040219909966,0.28723899165408173,0.2870381331749128,0.29166257870930323,0.23754332492387764
2009-01-01 11:40:00,18.167343078899723,0.6775643618422824,0.8093611554785136,0.10077800137742665,0.012154474689816341,0.5139894891598108,0.17337359529475482,0.11063173695520723,0.37330931627975295,0.6636711653626481,0.2963081204559901,0.6169269183757422,0.6949818861265425,0.9713950940416396
2009-01-01 11:50:00,0.9614704460251722,0.016587828927856152,0.8101133946791808,0.018221825651549728,0.969878826707639,0.7836530127411431,0.8967654246264252,0.8464522917345182,0.27074467314355377,0.936829739324758,0.23360775104990994,0.9811861780274235,0.8601223971892046,0.18097695270948977
2009-01-01 12:00:00,-4.834336486291928,0.512093058299281,0.8670723185801037,0.0944429607559284,0.04315991195057611,0.39654278232127016,0.08023374566164221,0.12748866233198242,0.6439995432390158,0.7325720972102503,0.04209318963636188,0.6318135270166684,0.7798509888933498,0.8543850933695791
2009-01-01 12:10:00,19.463842853645026,0.22649577519793795,0.9132405525564713,0.6830067734163568,0.8911431136980711,0.6220867002278735,0.5245113895702547,0.39728729056036727,0.4087341710980964,0.21494037859075676,0.01787393473341381,0.2598035810641598,0.039618825348357145,0.4922778564480348
2009-01-01 12:20:00,16.205720315428515,0.6451727904094499,0.5113423988609378,0.07118864846022899,0.5277011090862999,0.8623637087467452,0.4103968269896615,0.7972953657795536,0.02538635566034486,0.031183135061284672,0.9877223897360315,0.6340057030996114,0.48050694725782894,0.24723107440317704
2009-01-01 12:30:00,16.87021504122962,0.17436642900499144,0.5015162946871996,0.3189756302937613,0.9929647961193003,0.9495206236576421,0.9823786169086064,0.14991742734877378,0.15615259736619036,0.2622640442998251,0.42777313373586234,0.5399853797158555,0.10493017841817487,0.8707499012725114
2009-01-01 12:40:00,18.138110400578373,0.690937738102466,0.7982951789667752,0.8448753109694546,0.07379656473539886,0.14707348092903794,0.11203890216805235,0.22925139523264149,0.7159722288473975,0.5950779307002548,0.3843266471596817,0.7798453951511436,0.24204501586252747,0.4453052550026655
2009-01-01 12:50:00,-2.7786604479772894,0.3867353463005374,0.6499639307777652,0.023271935735825866,0.5538542844013208,0.9265876251614944,0.39785559904574164,0.7222525683930663,0.6589239419101514,0.05142581348425035,0.6796472826930698,0.10698063882695841,0.9866625932671464,0.5148173539296902
2009-01-01 13:00:00,5.753971856328178,0.9367299887367345,0.7019668772577033,0.8144684825889358,0.969302535619099,0.4921162930795382,0.9694704332753689,0.7200365365460744,0.02709599250348349,0.49636624720123634,0.21825388786506417,0.761027902502028,0.14249554290151323,0.3592333693997657
2009-01-01 13:10:00,-1.5239282142461086,0.13752094414599325,0.795792669436101,0.28185477477339993,0.5230978441701488,0.25824438829895835,0.8655071258939803,0.6411476328852973,0.22197216193294944,0.5968428489168892,0.9499611839502253,0.5412665786761103,0.49888815345135606,0.5929508514349274
2009-01-01 13:20:00,20.893102776267806,0.3410663510502585,0.8900053418175663,0.11816482762165625,0.6293986381352625,0.4591357562382613,0.8170720709492799,0.6939484444671,0.2310747965880714,0.3342438908169608,0.786345014415552,0.9629920038589946,0.6181557343181191,0.16352387258502277
2009-01-01 13:30:00,13.698943804826737,0.11347352124058907,0.3379951568515358,0.6967371653641506,0.6957486889846172,0.980032575285477,0.25790282704493983,0.5427244433475962,0.6718927435987284,0.7709122037458219,0.08941100231225951,0.3418721660386861,0.702464970544104,0.3910815366517607
2009-01-01 13:40:00,4.926940745579476,0.9246936182785628,0.375582952639944,0.628942846779884,0.45454106476777323,0.4926180939928696,0.17088758739006582,0.25179905890695276,0.019710537754364155,0.1065982531337718,0.41758077578492836,0.6326218931339481,0.5596486834869141,0.9694123223352875
2009-01-01 13:50:00,-3.093249491419291,0.877339353380981,0.093981939840869,0.877472013527053,0.6275580800840634,0.3287516102875082,0.668643219924431,0.34569599350391944,0.10410858198457384,0.07513778173580876,0.8791183075621647,0.9320281055100175,0.00977084741918366,0.25813343270112754
2009-01-01 14:00:00,4.329469651469866,0.2579416277151556,0.578280140996174,0.7350710438038858,0.5843143119231002,0.6334008543167258,0.9293759891275858,0.18159771680142567,0.7999160853731894,0.7281887562036033,0.9447320222914103,0.10250972799067926,0.3264613082439919,0.6567366645412922
2009-01-01 14:10:00,4.755499660802411,0.659984046034179,0.035942273796742086,0.8034809303848486,0.901158010490989,0.24014561877819307,0.5567628930139298,0.9084505613336283,0.1785446620543336,0.49549131620619846,0.4674015112498697,0.9372284872364511,0.5177116433847114,0.3251900642246949
2009-01-01 14:20:00,16.88818535014192,0.8172222002012158,0.46559801813246016,0.2820345725713065,0.04544638034145787,0.07586332810866392,0.5716126894698998,0.5833917947661205,0.6527461078518747,0.688402396427736,0.6134113892107077,0.6878857223008134,0.08786649914483335,0.7734731256866006
2009-01-01 14:30:00,14.126724140656394,0.5552008115994623,0.5426446347075766,0.17743954377972282,0.2809631895922303,0.12887972191064923,0.2799790936602842,0.4008514167636399,0.23818278104672652,0.4348273386037462,0.16703394609207523,0.0678370591051719,0.35062693120918076,0.13087366071834983
2009-01-01 14:40:00,21.616382277289794,0.5296505783560065,0.2865412521282844,0.7506147516408583,0.9504114840765587,0.12804583895777244,0.7694929331919369,0.4620058036441327,0.09944139275934516,0.2464020332391068,0.9911686261369765,0.30096356694681625,0.033203108791366565,0.9698210450785447
2009-01-01 14:50:00,9.16644775485848,0.24185229090045168,0.5908332605690108,0.806834739267264,0.8902637838909163,0.15190269351229435,0.18704374855752337,0.9472833396118153,0.24317219099945409,0.8191023176741997,0.2316717013834434,0.7081720886452816,0.07857849715502074,0.45378954138363925
2009-01-01 15:00:00,-1.412172621850949,0.09310276780589921,0.03050024993904943,0.9905051420006733,0.45565675278571294,0.13882717264941014,0.3236792364042437,0.1533514031160802,0.7222669318556592,0.7994158789689793,0.9427317741351257,0.0673506014687717,0.39692327620159606,0.23605046334646396
2009-01-01 15:10:00,16.39734361668985,0.8972157579533268,0.03734818874921442,0.4126176769114265,0.6201325978015367,0.6408747448032146,0.4254364386164168,0.5862298320167972,0.8556964681062857,0.6946964708544268,0.6496466489923685,0.5821704601762733,0.13271575404306035,0.07349674733001266
2009-01-01 15:20:00,17.823551458506923,0.9004180571633305,0.8226005606596583,0.37201808579278317,0.2773811829811327,0.18188008439914483,0.507610378684455,0.505888678884466,0.8302198645669916,0.2721451372299627,0.6077367948788591,0.34588305695295674,0.5675408482615582,0.16975790508754074
2009-01-01 15:30:00,11.838315927084887,0.6331014572732679,0.3601906414112629,0.7764129607419968,0.1881211597237613,0.3456672833238632,0.24240973241508024,0.6114542354346478,0.3971835296184548,0.5902306668690871,0.5126885110165086,0.6209155177674771,0.6894649691372657,0.5197739485560177
2009-01-01 15:40:00,18.12901539863683,0.3390297910487007,0.12706051265188478,0.34080354025301784,0.46369840493998216,0.8967884099060118,0.11483682473920354,0.01811018382084051,0.6680851365706462,0.3609738969400268,0.2306698117177587,0.04574203381251285,0.8005866991090829,0.3370031764312863
2009-01-01 15:50:00,9.813867890931721,0.3492095746126609,0.5222432600548044,0.9307573256035647,0.3533522280260528,0.47396164026287235,0.6106200424416326,0.8721239089441515,0.20498429541582097,0.09158207332663415,0.17652803200550826,0.8715368061523763,0.2001502442448101,0.8288833658826095
2009-01-01 16:00:00,10.681984881459822,0.7259556788702394,0.7699935530986108,0.8584127518430118,0.5836561118508721,0.6675577385210272,0.28863055324025577,0.9321182824836124,0.29314773026101326,0.9173135754622428,0.22048620907017535,0.9734889691773969,0.16748258225906976,0.43088752366180594
2009-01-01 16:10:00,7.826230550756489,0.8971102599525771,0.21582102749684318,0.42899402737501835,0.07773463696498484,0.17231987120162984,0.5812382214226123,0.5651331835892089,0.8963358185211198,0.1368186309189614,0.18643826214425452,0.9688778552856915,0.10456784033440025,0.2487142725876299
2009-01-01 16:20:00,-4.237426197677144,0.8870864242651173,0.6228904758190003,0.7508710677914974,0.9743948076661665,0.19228901880867078,0.1543627152742023,0.6966508238768923,0.013001923510736035,0.9502373538208024,0.7795844735667533,0.7496518317429247,0.6364302495436367,0.61714498660403
2009-01-01 16:30:00,-1.7632571902008665,0.7798755458576239,0.085347464993768,0.7545428740846823,0.9862107444796029,0.04086861626647886,0.4811401018548175,0.9224993811772957,0.08550853085446808,0.44600577295795574,0.3501252591667301,0.13008624013063197,0.7064757264869012,0.7067772168854458
